,legajo,estado_civil,carrera,carrera_grado,sede,anio_ingreso,horas_trabajadas,masculino,femenino,edad_ingreso,colegio_publico,argentino,activo_primer_anio,activo_segundo_anio,estado,promedio_1er_anio,anios_en_unlu,aprobadas_1er_anio,anios_cursados,c_promociones_1er_anio,c_libres_1er_anio,c_regulares_1er_anio,c_ausentes_1er_anio,c_noausentes_1er_anio,cursadas_ap_1er_anio,cursadas_1er_anio,cambio_universidad,cambio_carrera,progresar_2016,fracaso_academico,activo_2017
7501,7501,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,6,0,1,23,0,1,1,0,LIBRE,8,1,1,1,1,2,0,4,3,1,7,0,0,0,0,0
7502,7502,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,8,0,1,22,1,1,1,1,REGULAR,4.5,3,2,3,0,1,2,3,3,2,6,0,0,0,0,1
7503,7503,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,4,0,1,22,1,1,1,0,LIBRE,7,1,1,1,1,0,0,2,1,1,3,0,0,0,0,0
7504,7504,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,16,0,1,22,0,1,1,1,REGULAR,7,3,3,3,1,4,2,1,7,3,8,0,0,0,0,1
7505,7505,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,36,0,1,18,1,1,1,1,LIBRE,-,2,0,2,0,0,2,5,2,2,7,0,0,0,0,0
7506,7506,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,8,1,0,20,0,1,1,1,REGULAR,7.38,3,8,3,7,0,2,0,9,9,9,0,0,0,0,1
7507,7507,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,0,1,0,19,0,1,1,1,REGULAR,7.8,3,5,3,3,1,6,0,10,9,10,0,0,0,0,1
7508,7508,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,0,0,1,19,1,1,1,1,REGULAR,6.83,3,6,3,5,1,1,1,7,6,8,0,0,0,0,1
7509,7509,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,28,1,0,19,1,1,1,1,REGULAR,7.5,3,4,3,4,2,0,2,6,4,8,0,0,0,0,1
7510,7510,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,40,1,0,18,1,1,1,0,LIBRE/INHABILITADO,8,1,1,1,1,4,1,0,6,2,6,0,0,1,1,0
7511,7511,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,0,0,1,18,1,1,1,1,LIBRE,7,2,1,2,1,1,0,2,2,1,4,0,0,0,0,0
7512,7512,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,0,0,1,18,1,1,1,0,LIBRE/INHABILITADO,-,1,0,1,0,3,1,4,4,1,8,0,0,1,0,0
7513,7513,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,0,0,1,18,1,1,1,0,LIBRE,7,1,1,1,1,3,0,0,4,1,4,0,0,0,1,0
7514,7514,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,0,0,1,19,0,1,1,0,LIBRE/INHABILITADO,7,1,1,1,1,3,0,5,4,1,9,0,0,0,0,0
7515,7515,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,0,0,1,18,0,1,1,1,LIBRE,7,2,1,2,1,3,0,3,4,1,7,0,0,1,0,0
7516,7516,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,0,0,1,18,0,1,1,0,LIBRE/INHABILITADO,-,1,0,1,0,0,2,3,2,2,5,0,0,0,0,0
7517,7517,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,0,0,1,17,0,1,1,1,REGULAR,8.57,3,7,3,5,1,2,1,8,7,9,0,0,0,0,1
7518,7518,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,0,0,1,17,0,1,1,1,REGULAR,8,3,6,3,4,0,4,1,8,8,9,0,0,0,0,1
7519,7519,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,0,0,1,20,0,0,1,1,LIBRE,3.67,2,1,2,1,1,3,1,5,4,6,0,0,1,0,0
7520,7520,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,24,0,1,29,0,1,1,1,REGULAR,10,3,1,3,1,0,1,4,2,2,6,0,0,0,0,1
7521,7521,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,42,0,1,28,1,1,1,0,LIBRE/INHABILITADO,-,1,0,1,0,0,1,3,1,1,4,0,0,0,0,0
7522,7522,CASADO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,30,0,1,24,1,1,1,0,LIBRE/INHABILITADO,-,1,0,1,0,0,0,4,0,0,4,0,0,0,0,0
7523,7523,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,5,0,1,21,0,1,1,1,REGULAR,7,3,2,3,2,0,1,2,3,3,5,0,0,0,0,1
7524,7524,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,0,0,1,20,0,1,1,1,REGULAR,5.5,3,4,3,2,2,4,0,8,6,8,0,0,0,0,1
7525,7525,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,6,0,1,20,0,1,1,1,REGULAR,7.67,3,3,3,3,3,0,2,6,3,8,0,0,0,0,1
7526,7526,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,0,0,1,20,0,1,1,1,REGULAR,6.25,3,3,3,3,3,3,0,9,6,9,0,0,0,0,1
7527,7527,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,48,0,1,20,1,1,1,1,LIBRE,7.5,2,2,2,2,1,0,4,3,2,7,0,0,0,0,0
7528,7528,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,0,1,0,19,0,1,1,0,LIBRE/INHABILITADO,-,1,0,1,0,2,2,2,4,2,6,0,0,0,0,0
7529,7529,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,6,0,1,19,1,1,1,1,LIBRE,2,2,0,2,0,2,1,3,3,1,6,0,0,0,0,0
7530,7530,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,0,0,1,19,1,1,1,1,REGULAR,6.33,3,2,3,2,0,1,4,3,3,7,0,0,0,0,1
7531,7531,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,0,1,0,19,1,1,1,1,REGULAR,6,3,6,3,3,2,3,0,8,6,8,0,0,0,0,1
7532,7532,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,0,0,1,18,0,1,1,1,REGULAR,6.88,3,8,3,6,1,2,0,9,8,9,0,0,1,0,1
7533,7533,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,6,0,1,18,0,1,1,1,REGULAR,3.5,3,3,3,0,3,5,0,8,5,8,0,0,1,0,1
7534,7534,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2016,0,0,1,18,0,1,1,1,REGULAR,4.5,2,1,2,0,5,3,5,8,3,13,0,0,0,0,1
7535,7535,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,0,0,1,22,1,0,1,1,LIBRE,6.2,2,5,2,3,1,2,3,6,5,9,0,0,1,0,0
7536,7536,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,0,0,1,28,1,1,1,1,REGULAR,8.57,3,7,3,7,2,0,0,9,7,9,0,0,0,0,1
7537,7537,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,0,0,1,22,1,1,1,1,REGULAR,5.33,3,2,3,0,2,5,2,7,5,9,0,0,0,0,1
7538,7538,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,20,0,1,22,0,1,1,1,REGULAR,-,3,0,3,0,2,1,1,3,1,4,0,0,1,0,1
7539,7539,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,50,1,0,22,0,1,1,1,REGULAR,6,3,3,3,1,2,3,0,6,4,6,0,0,0,0,1
7540,7540,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,6,0,1,20,0,1,1,1,REGULAR,6.2,3,5,3,2,2,3,0,7,5,7,0,0,0,0,1
7541,7541,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,0,0,1,19,0,1,1,1,REGULAR,7.83,3,6,3,6,1,0,1,7,6,8,0,0,0,0,1
7542,7542,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,0,1,0,19,1,1,1,0,LIBRE/INHABILITADO,9,1,1,1,1,3,1,5,5,2,10,0,0,0,0,0
7543,7543,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,0,0,1,19,0,1,1,1,REGULAR,4.5,3,2,3,0,1,6,1,7,6,8,0,0,0,0,1
7544,7544,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,48,0,1,19,0,1,1,1,LIBRE,6.6,2,4,2,3,3,2,1,8,5,9,1,0,0,0,0
7545,7545,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,20,1,0,19,0,1,1,1,REGULAR,5.5,3,7,3,4,1,3,1,8,7,9,0,0,0,0,1
7546,7546,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,25,0,1,17,0,1,1,1,LIBRE,7,2,2,2,2,2,4,0,8,6,8,0,0,1,0,0
7547,7547,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,0,1,0,18,1,1,1,1,LIBRE,3.5,2,2,2,1,2,3,3,6,4,9,0,0,0,0,0
7548,7548,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,12,1,0,17,0,1,1,1,REGULAR,7.29,3,6,3,6,1,1,0,8,7,8,0,0,0,0,1
7549,7549,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,4,0,1,18,0,1,1,1,REGULAR,4.5,3,1,3,1,2,3,1,6,4,7,0,0,1,0,1
7550,7550,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,45,0,1,25,0,1,1,1,REGULAR,8.43,3,7,3,7,0,1,0,8,8,8,0,0,0,0,1
7551,7551,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,0,0,1,19,0,1,1,1,REGULAR,6,3,7,3,5,2,2,0,9,7,9,0,0,0,0,1
7552,7552,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,0,1,0,19,0,1,1,1,LIBRE,4.67,2,2,2,1,3,2,0,6,3,6,0,0,0,0,0
7553,7553,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,0,1,0,19,0,1,1,1,LIBRE,4.5,2,1,2,1,4,2,0,7,3,7,0,0,0,1,0
7554,7554,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,0,1,0,18,0,1,1,1,LIBRE,7,2,1,2,0,4,3,1,7,3,8,0,0,0,0,0
7555,7555,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,0,1,0,18,0,1,1,1,REGULAR,2.8,3,2,3,0,5,3,0,8,3,8,0,0,1,1,1
7556,7556,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,0,0,1,20,1,0,1,1,REGULAR,-,3,0,3,0,4,0,5,4,0,9,0,0,1,0,1
7557,7557,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,0,0,1,21,1,1,1,1,REGULAR,7,3,1,3,1,1,0,3,2,1,5,0,0,1,0,1
7558,7558,CASADO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,40,1,0,39,1,1,1,1,LIBRE,6.25,2,4,2,2,2,2,2,6,4,8,0,0,0,0,0
7559,7559,CASADO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,0,0,1,28,1,1,1,0,LIBRE,-,1,0,1,0,0,0,5,0,0,5,0,0,0,0,0
7560,7560,SOLTERO/A,LICENCIATURA EN TRABAJO SOCIAL,1,C.R. SAN MIGUEL,2015,21,0,1,22,0,1,1,1,REGULAR,5,3,3,3,2,1,2,4,5,4,9,0,1,1,0,1
7561,7561,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,0,0,1,22,1,1,1,0,LIBRE/INHABILITADO,-,1,0,1,0,1,1,3,2,1,5,0,0,0,0,0
7562,7562,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,0,0,1,18,1,1,1,1,REGULAR,6.86,3,6,3,5,2,1,0,8,6,8,0,0,1,0,1
7563,7563,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,0,0,1,18,0,1,1,1,REGULAR,6.29,3,6,3,5,1,2,1,8,7,9,0,0,0,0,1
7564,7564,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,40,1,0,21,0,1,1,1,REGULAR,7.8,3,5,3,4,1,1,1,6,5,7,0,0,0,0,1
7565,7565,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,48,0,1,25,1,1,1,1,REGULAR,7,3,3,3,2,0,0,4,2,2,6,0,0,0,0,1
7566,7566,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,30,1,0,28,1,1,1,1,LIBRE,-,2,0,2,0,3,1,2,4,1,6,0,0,0,0,0
7567,7567,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,0,0,1,20,1,1,1,0,LIBRE,8,1,3,1,3,0,0,1,3,3,4,0,0,1,0,0
7568,7568,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,0,0,1,20,0,1,1,1,REGULAR,5.25,3,3,3,2,2,1,2,5,3,7,0,0,1,0,1
7569,7569,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,49,0,1,19,1,1,1,0,LIBRE/INHABILITADO,-,1,0,1,0,3,1,1,4,1,5,0,0,0,1,0
7570,7570,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,36,1,0,37,0,1,1,0,LIBRE,-,1,0,1,0,0,0,3,0,0,3,0,0,0,0,0
7571,7571,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,48,0,1,22,0,1,1,1,REGULAR,7,3,5,3,4,2,1,0,7,5,7,0,0,0,0,1
7572,7572,DIVORCIADO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,45,0,1,49,1,1,1,0,LIBRE,9.67,1,3,1,3,0,0,1,3,3,4,0,0,0,0,0
7573,7573,CASADO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,45,1,0,34,1,1,1,1,REGULAR,2,3,0,3,0,4,2,0,6,2,6,0,0,0,1,1
7574,7574,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,70,1,0,31,0,1,1,0,LIBRE,8,1,1,1,1,2,0,4,3,1,7,0,0,0,0,0
7575,7575,CASADO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,40,0,1,24,1,1,1,0,LIBRE,7,1,1,1,1,0,0,4,1,1,5,0,0,0,0,0
7576,7576,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,35,1,0,24,0,1,1,1,REGULAR,8,3,6,3,5,0,1,2,6,6,8,0,1,0,0,1
7577,7577,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,30,1,0,23,0,1,1,1,REGULAR,8.63,2,8,2,8,0,0,0,8,8,8,1,0,0,0,0
7578,7578,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,40,0,1,20,0,1,1,1,REGULAR,-,2,0,2,0,3,1,1,4,1,5,0,0,0,1,0
7579,7579,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,0,0,1,21,1,1,1,0,LIBRE/INHABILITADO,4.5,1,2,1,0,0,3,5,3,3,8,0,0,0,0,0
7580,7580,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,16,0,1,19,1,1,1,0,LIBRE,-,1,0,1,0,0,0,5,0,0,5,0,0,0,0,0
7581,7581,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,0,0,1,18,0,1,1,0,LIBRE/INHABILITADO,-,1,0,1,0,6,0,2,6,0,8,0,0,0,1,0
7582,7582,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,45,1,0,18,0,1,1,1,REGULAR,7.5,3,2,3,2,1,0,4,3,2,7,0,0,0,0,1
7583,7583,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,0,0,1,18,1,1,1,0,LIBRE/INHABILITADO,-,1,0,1,0,6,1,2,7,1,9,0,0,1,1,0
7584,7584,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,45,1,0,30,1,0,1,1,LIBRE,-,2,0,2,0,0,1,5,1,1,6,0,0,0,0,0
7585,7585,SEPARADO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,0,0,1,47,1,1,1,0,LIBRE/INHABILITADO,-,1,0,1,0,1,0,3,1,0,4,0,0,0,0,0
7586,7586,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,40,0,1,32,1,1,1,0,LIBRE,-,1,0,1,0,1,1,0,2,1,2,0,0,0,0,0
7587,7587,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,45,0,1,29,0,1,1,0,LIBRE,-,1,0,1,0,1,0,4,1,0,5,0,0,0,0,0
7588,7588,CASADO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,48,0,1,27,0,1,1,0,LIBRE/INHABILITADO,-,1,0,1,0,1,0,3,1,0,4,0,0,0,0,0
7589,7589,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,40,0,1,27,1,1,1,0,LIBRE,-,1,0,1,0,1,0,4,1,0,5,0,0,0,0,0
7590,7590,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,4,0,1,22,0,1,1,1,REGULAR,7.33,3,6,3,5,1,1,2,7,6,9,0,0,0,0,1
7591,7591,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,0,1,0,22,1,1,1,0,LIBRE/INHABILITADO,7,1,1,1,1,0,0,5,1,1,6,0,0,0,0,0
7592,7592,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,0,1,0,21,1,1,1,1,LIBRE,7.5,2,4,2,4,3,0,1,7,4,8,0,0,1,0,0
7593,7593,SOLTERO/A,PROFESORADO EN GEOGRAFIA,1,C.R. SAN MIGUEL,2015,45,0,1,21,0,1,1,1,LIBRE,6.67,2,3,2,2,0,1,0,3,3,3,0,1,0,0,0
7594,7594,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,0,0,1,19,1,1,1,1,LIBRE,-,2,0,2,0,2,1,3,3,1,6,0,0,0,0,0
7595,7595,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,45,1,0,24,1,1,1,1,LIBRE,8,2,1,2,1,1,0,2,2,1,4,0,0,0,0,0
7596,7596,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,0,0,1,18,1,1,1,1,LIBRE,3.8,2,3,2,0,3,4,1,7,4,8,0,0,0,0,0
7597,7597,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,56,0,1,35,1,1,1,0,LIBRE/INHABILITADO,-,1,0,1,0,1,0,2,1,0,3,0,0,0,0,0
7598,7598,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,0,1,0,24,0,1,1,1,REGULAR,3.67,3,1,3,1,2,5,0,8,6,8,0,0,0,0,1
7599,7599,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,0,0,1,25,0,1,1,1,LIBRE,5,2,2,2,0,1,5,0,6,5,6,0,0,0,0,0
7600,7600,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,44,1,0,23,1,1,1,0,LIBRE/INHABILITADO,-,1,0,1,0,4,1,0,5,1,5,0,0,0,1,0
7601,7601,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,30,0,1,23,1,1,1,1,REGULAR,-,3,0,3,0,0,1,6,1,1,7,0,0,0,0,1
7602,7602,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,0,0,1,20,0,1,1,1,REGULAR,-,3,0,3,0,1,1,7,2,1,9,0,0,0,0,1
7603,7603,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,36,0,1,38,1,1,1,0,LIBRE,8,1,1,1,1,0,0,2,1,1,3,0,0,0,0,0
7604,7604,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,60,1,0,30,1,1,1,0,LIBRE/INHABILITADO,-,1,0,1,0,0,1,3,1,1,4,0,0,0,0,0
7605,7605,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,51,0,1,22,1,1,1,1,LIBRE,-,3,0,3,0,0,0,3,0,0,3,0,0,0,0,1
7606,7606,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,30,1,0,20,0,1,1,1,REGULAR,6.83,2,6,2,5,2,1,1,8,6,9,0,0,0,0,0
7607,7607,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,36,0,1,45,0,1,1,1,REGULAR,7.33,3,3,3,2,0,1,2,3,3,5,0,0,0,0,1
7608,7608,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,45,0,1,41,0,1,1,1,REGULAR,8,3,2,3,2,1,1,2,4,3,6,0,0,0,0,1
7609,7609,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,48,1,0,36,0,1,1,1,REGULAR,7,3,3,3,3,1,0,1,4,3,5,0,0,0,0,1
7610,7610,CASADO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,54,1,0,27,0,1,1,1,REGULAR,-,3,0,3,0,0,1,3,1,1,4,0,0,0,0,1
7611,7611,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,48,1,0,24,0,1,1,0,LIBRE,-,1,0,1,0,1,0,1,1,0,2,0,0,0,0,0
7612,7612,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,45,0,1,23,0,1,1,0,LIBRE,-,1,0,1,0,1,0,3,1,0,4,0,0,0,0,0
7613,7613,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,40,0,1,22,1,1,1,0,LIBRE/INHABILITADO,-,1,0,1,0,2,1,2,3,1,5,0,0,1,0,0
7614,7614,SEPARADO/A,LICENCIATURA EN TRABAJO SOCIAL,1,C.R. SAN MIGUEL,2015,45,0,1,42,0,1,1,0,LIBRE,8,1,1,1,1,0,0,3,2,1,5,0,0,0,0,0
7615,7615,CASADO/A,LICENCIATURA EN TRABAJO SOCIAL,1,C.R. SAN MIGUEL,2015,0,0,1,36,0,1,1,1,REGULAR,7.43,3,7,3,6,0,1,0,8,7,8,0,0,0,0,1
7616,7616,SOLTERO/A,LICENCIATURA EN TRABAJO SOCIAL,1,C.R. SAN MIGUEL,2015,0,0,1,31,1,1,1,1,REGULAR,7,3,1,3,1,1,1,8,4,2,12,0,0,0,0,1
7617,7617,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,6,0,1,23,0,1,1,1,REGULAR,5.2,3,4,3,2,1,3,0,6,5,6,0,0,0,0,1
7618,7618,SOLTERO/A,LICENCIATURA EN TRABAJO SOCIAL,1,C.R. SAN MIGUEL,2015,40,1,0,22,1,1,1,1,REGULAR,8,3,1,3,1,1,1,6,4,2,10,0,0,0,0,1
7619,7619,SOLTERO/A,PROFESORADO EN GEOGRAFIA,1,C.R. SAN MIGUEL,2015,36,0,1,21,0,1,1,0,LIBRE,7,1,1,1,1,0,0,1,1,1,2,0,0,0,0,0
7620,7620,SOLTERO/A,LICENCIATURA EN TRABAJO SOCIAL,1,C.R. SAN MIGUEL,2015,0,0,1,21,0,1,1,0,LIBRE,-,1,0,1,0,1,0,4,2,0,6,0,0,0,0,0
7621,7621,SOLTERO/A,CONTADOR PUBLICO,1,C.R. SAN MIGUEL,2015,0,1,0,21,1,1,1,0,LIBRE/INHABILITADO,-,1,0,1,0,0,0,4,0,0,4,0,0,0,0,0
7622,7622,SOLTERO/A,LICENCIATURA EN TRABAJO SOCIAL,1,C.R. SAN MIGUEL,2015,10,0,1,21,1,1,1,0,LIBRE/INHABILITADO,-,1,0,1,0,0,1,3,2,1,5,0,0,0,0,0
7623,7623,SOLTERO/A,PROFESORADO EN GEOGRAFIA,1,C.R. SAN MIGUEL,2015,48,1,0,20,1,1,1,1,LIBRE,7,2,2,2,2,1,3,1,7,5,8,0,1,0,0,0
7624,7624,SOLTERO/A,LICENCIATURA EN ADMINISTRACION,1,C.R. SAN MIGUEL,2015,48,0,1,19,0,1,1,0,LIBRE,8,1,1,1,1,1,1,5,4,2,9,0,1,0,0,0
7625,7625,SOLTERO/A,LICENCIATURA EN TRABAJO SOCIAL,1,C.R. SAN MIGUEL,2015,0,1,0,18,0,1,1,1,REGULAR,7.14,3,7,3,7,0,1,0,9,8,9,0,0,0,0,1
7626,7626,SOLTERO/A,LICENCIATURA EN TRABAJO SOCIAL,1,C.R. SAN MIGUEL,2015,0,0,1,17,0,1,1,0,LIBRE,9,1,2,1,2,2,2,6,7,4,13,0,0,1,0,0
7627,7627,SOLTERO/A,LICENCIATURA EN TRABAJO SOCIAL,1,C.R. SAN MIGUEL,2015,8,0,1,19,1,0,1,1,LIBRE,-,2,0,2,0,2,0,8,3,0,11,0,0,0,0,0
7628,7628,CASADO/A,LICENCIATURA EN TRABAJO SOCIAL,1,C.R. SAN MIGUEL,2015,25,0,1,49,1,1,1,0,LIBRE,7,1,1,1,1,1,0,2,3,1,5,0,0,0,0,0
